"Sample","PLAUR","P2RX7","ICAM1","HIF1A","MMP9","OLFM4","GATA3","CCL2","CALCA","IFNG","MAPK14","IL1R2","MMP8","ARG1","CCR2","TNFSF10","TREM1","IL1B","CCR7","LBP","CCL25","CRP","IL6","IL10","TLR4","TLR2","LCN2","NOTCH1","FCGR1A","VCAM1","NLRP3","S100A12","PTX3","CX3CR1","CXCL10","CXCL8","ITGAM","CD14","BCL2","IFNB1","C3AR1","CCL19","MYD88","SOCS3","IFNA2","PDCD1","HMGB1","C5AR1","ELANE","IFNA1","HLA-DRA","CD177","TNF","Label"
"R172",8.97154355395077,4.9068905956085,6.75488750216346,10.5887146355822,7.94251450533923,6.4594316186373,3,-145.239961362199,-145.239961362199,4.32192809488737,11.111787735801,9.4797802640291,7.59991284218711,8.68299458368168,10.1686721181322,11.0667619323869,9.44708322620966,8.87651694656498,7.38370429247405,-145.239961362199,-145.239961362199,-145.239961362199,0,0,11.8641861446543,10.9166259222112,6.78135971352467,9.18735207320049,7.50779464019868,2.80735492205758,8.72451385311993,11.0416591516372,4.24792751344359,8.91886323727459,3.32192809488737,8.64745842645493,8.67948009950544,11.6648916692861,8.77478705960115,-145.239961362199,5.85798099512758,-145.239961362199,8.55842071326865,8.15987133677839,-145.239961362199,3.7004397181411,11.0457596613827,8.03342300153744,5.58496250072116,-145.239961362199,11.2825093062408,7.02236781302844,3.80735492205758,"Sepsis+"
"R173",9.06339508128852,5.83289001416475,7.29462074889162,11.1078709142796,8.62205181945637,2.80735492205758,3.4594316186373,0,-145.243308973676,2.58496250072116,11.9715435539508,9.55266909751427,5.39231742277875,7.9307373375629,10.791162888555,11.2732128098543,10.1344263202209,9.1848753429083,8.55842071326865,-145.243308973676,-145.243308973676,-145.243308973676,-145.243308973676,3.99999999999997,12.3586512008929,11.3674147512468,6.64385618977471,9.80896417491925,8.54689445988762,0,9.24555270625567,10.9218409370745,3.7004397181411,9.51569983828404,0,8.6036263449862,9.79928162152191,11.8997345423575,9.48984796043931,-145.243308973676,6.71424551766611,-145.243308973676,8.98299357469432,9.58683978796182,-145.243308973676,2.80735492205758,11.5717526435035,8.92481250360578,1,-145.243308973676,11.1724275086455,4.39231742277877,3.7004397181411,"Sepsis+"
"R175",9.57553924683452,6.10852445677816,7.11894107272349,10.6110247973074,8.06608919045777,4.85798099512758,3.4594316186373,-145.238921892206,-145.238921892206,3.7004397181411,11.8929222236306,9.41785251488588,5.80735492205761,7.77478705960118,11.0573148777827,11.1984450414523,9.67948009950544,8.52747700606039,7,-145.238921892206,-145.238921892206,-145.238921892206,-145.238921892206,2,11.7627972624982,12.1630206395808,6.80735492205761,9.75488750216346,9.16239132875691,1,8.79116288855502,10.2479275134436,3,9.2969162068793,2,8.33539035469391,9.45121111183232,11.4848228942622,8.27146302790436,-145.238921892206,6.96578428466208,-145.238921892206,9.03066713624693,8.33539035469391,-145.238921892206,0,10.940313597146,8.76155123244448,5.58496250072116,-145.238921892206,10.4958550268872,3.58496250072116,2,"Sepsis+"
"R177",9.07948478382681,6.68650052718323,7.77478705960118,10.4283601727043,8.80413102118331,5.04439411935846,4.24792751344359,0,-145.249483665662,2.58496250072116,11.2848241002246,9.69870466677034,6.33985000288462,7.3037807481771,10.120237877342,10.7739633684336,10.2191685204621,8.89481776330794,7.6147098441152,-145.249483665662,-145.249483665662,-145.249483665662,1,1,11.8085620299575,11.806549621986,5.52356195605699,11.2240016741981,8.07681559705082,-145.249483665662,8.82017896241518,8.9454438363779,4.24792751344359,8.6073303137496,2.58496250072116,10.2300204357056,10.3923174227787,11.0579917227592,9.06339508128852,-145.249483665662,6.70043971814107,-145.249483665662,9.25502856981871,8.16992500144232,-145.249483665662,1,10.667111542075,9.94690627445638,4.32192809488737,-145.249483665662,10.8548683832602,2.32192809488737,5.08746284125033,"SIRS-"
"R178",8.64385618977471,5.52356195605699,6.67242534197149,10.3564519702217,7.26678654069491,5.80735492205761,3.9068905956085,-145.24236266317,-145.24236266317,4.32192809488737,10.6339034093485,8.44294349584874,4.95419631038686,7.3663222142458,9.6073303137496,10.7047682393626,8.65105169117894,8.33985000288462,7.50779464019868,-145.24236266317,-145.24236266317,-145.24236266317,-145.24236266317,-145.24236266317,10.9957671508778,10.7698378436294,5.4594316186373,9.35314682549807,7.17990909001495,2,7.68650052718323,8.9454438363779,3.58496250072116,8.20945336562895,2.80735492205758,7.76155123244448,8.6073303137496,10.6438561897747,8.41785251488591,-145.24236266317,5.85798099512758,-145.24236266317,8.39660478118185,7.0552824355012,-145.24236266317,1.58496250072113,10.9329528921947,8.78790255939143,3.16992500144229,-145.24236266317,10.91288933623,3.58496250072116,3.32192809488737,"SIRS-"
"R179",9.36194377373525,7.24792751344359,8.54689445988762,10.4625022725972,9.69696752623429,3.7004397181411,4.4594316186373,-145.248570675714,1,4.32192809488737,11.4356702609365,9.94104760634056,6.02236781302844,7.59245703726808,9.4008794362822,9.95855271543101,10.7262181593322,8.89481776330794,6.80735492205761,-145.248570675714,-145.248570675714,0,0,1.58496250072113,11.4099212412497,11.2951949558806,6.02236781302844,11.3976746329483,8.83920378809694,3.16992500144229,8.62205181945637,8.23840473932506,3.32192809488737,9.4241662888181,1.58496250072113,8.6036263449862,10.9366379390026,10.4655664048094,8.92777796208233,1,7.07681559705082,-145.248570675714,9.59245703726808,9.25974326369078,-145.248570675714,3,10.0633950812885,10.2155329997456,3.4594316186373,-145.248570675714,10.981567281903,7.96000193206808,3.16992500144229,"SIRS-"
"R180",9.61102479730735,7.42626475470209,8.26209484537017,11.1331422124006,9.87190523765918,6.39231742277875,3.58496250072116,-145.247985003197,1,3.16992500144229,12.377481688183,9.80251636512122,6.71424551766611,8.15987133677839,10.7347096202258,11.6101020629997,10.9520131648895,9.76983784362943,7.67242534197149,-145.247985003197,-145.247985003197,-145.247985003197,-145.247985003197,3.4594316186373,12.6958807502575,11.9425145053392,6.91886323727459,11.8443134612033,8.81057163474114,1.58496250072113,8.93663793900257,9.81858217748086,2.58496250072116,9.96289600533726,1.58496250072113,7,11.5260101070618,11.4993476328766,9.35535109642481,-145.247985003197,7.62935662007962,-145.247985003197,10.0112272554233,9.70217268536555,-145.247985003197,3.80735492205758,10.8841705191084,10.8849336479498,2.58496250072116,-145.247985003197,11,7.97727992349991,4.16992500144229,"SIRS-"
"R181",9.63662462054364,5.85798099512758,7.08746284125033,10.4807902010958,10.4115109880121,7.88264304936183,4.64385618977474,-145.241708218177,-145.241708218177,4.08746284125033,11.8622499008515,9.10590850857113,7.71424551766611,9.87498134765377,10.0901124196643,11.179287104646,9.40726776424472,8.95419631038686,6.24792751344359,-145.241708218177,-145.241708218177,-145.241708218177,-145.241708218177,2,12.161446847518,11.3325960577892,6.62935662007962,9.82177398197055,7.04439411935843,0,8.73131903102504,10.4136279290242,4.4594316186373,9.02236781302844,1,5.90689059560853,10.0834793273318,10.8025163651212,8.81378119121703,0,6.91886323727459,-145.241708218177,9.31514956225629,7.88264304936183,-145.241708218177,1,11.0175044011094,9.55074678538324,6.24792751344359,-145.241708218177,10.8025163651212,8.41362792902416,3,"SIRS-"
"R182",9.79279029430106,7.98299357469432,7.97727992349991,10.9957671508778,10.6794800995054,4.75488750216348,5.78135971352464,2.32192809488737,1,4.08746284125033,11.9596397643642,10.6064052126978,5.67242534197149,8.08214904135386,10.609178738142,11.115693952197,11.1052537797009,9.09539702279255,8.29462074889162,-145.253820819034,-145.253820819034,-145.253820819034,-145.253820819034,1.58496250072113,12.7092992527122,12.3597495603223,5.32192809488734,12.3641346550081,8.35314682549807,1,9.36194377373525,9.24317398347296,3.9068905956085,10.2276159434142,3,8.98299357469432,11.5999128421871,11.7536346188534,9.6812384117778,-145.253820819034,8.10328780841201,-145.253820819034,10.2934716488381,8.51963625284321,-145.253820819034,3.7004397181411,10.8517490414161,11.1636496760158,4.70043971814107,-145.253820819034,11.2179576978641,3.99999999999997,5,"SIRS-"
"R183",8.74819284958946,6.64385618977471,7.01122725542325,9.84392105128902,9.46352437327118,3.7004397181411,2.58496250072116,-145.247443076541,-145.247443076541,3.58496250072116,11.0230612497353,8.87651694656498,3.7004397181411,8.25738784269265,9.39660478118185,10.4146852358072,9.77313920671969,8.15987133677839,6.72792045456319,-145.247443076541,-145.247443076541,-145.247443076541,-145.247443076541,1,11.1389117181427,11.612868497291,5.04439411935846,11.0927571409198,6.80735492205761,-145.247443076541,8.01680828768653,9.1395513523988,3.99999999999997,9.35755200461807,0,8.1395513523988,10.237209960755,10.6943578872215,8.09275714091984,-145.247443076541,6.59991284218714,-145.247443076541,9.17242750864548,8.04984854945056,-145.247443076541,2,10.4189067312579,10.0539258815311,3.4594316186373,-145.247443076541,11.0265234425198,3.32192809488737,4.16992500144229,"SIRS-"
"R19",8.86418614465427,5.93073733756287,6.55458885167764,10.0714623625566,8.49585502688717,5.49185309632966,3,-145.24725268587,-145.24725268587,2.32192809488737,10.5068034377956,8.96000193206808,6.64385618977471,7.12928301694495,9.42626475470209,10.4645457503339,9.98156728190301,7.58496250072113,8.21431912080075,-145.24725268587,-145.24725268587,-145.24725268587,-145.24725268587,2,11.2673719312653,11.1395513523988,6.32192809488734,10.7870863245516,6.84549005094436,-145.24725268587,7.83289001416472,7.49185309632966,3.32192809488737,7.82017896241518,4.32192809488737,7.44294349584871,9.98584193700333,10.5868397879618,8.53915881110802,-145.24725268587,6.37503943134692,-145.24725268587,8.6183855022586,6.87036471958339,-145.24725268587,3,10.654636028528,9.50382573799575,2,-145.24725268587,10.7347096202258,4.24792751344359,3,"SIRS-"
"R191",9.42836017270429,6.96578428466208,7.82017896241518,10.6402449362224,11.0223678130285,4.95419631038686,4.16992500144229,-145.248094579887,-145.248094579887,4.32192809488737,11.6284455401372,9.67242534197149,3.99999999999997,8.22400167419809,9.98299357469432,10.8572034715082,10.0660891904578,9.06339508128852,6.56985560833093,-145.248094579887,-145.248094579887,-145.248094579887,-145.248094579887,1.58496250072113,11.7764330324447,11.9381093262192,5.78135971352464,11.9285183752579,7.21916852046215,0,8.66888498426624,9.2644426002266,3.80735492205758,9.47370574961943,2.32192809488737,8.59618975614441,11.0430272835945,11.2992080183873,8.45532722030455,1,6.35755200461807,-145.248094579887,9.61654884377899,7.45121111183232,-145.248094579887,3.7004397181411,10.5708044377245,10.7698378436294,4.32192809488737,-145.248094579887,10.87574935142,4.16992500144229,5.55458885167764,"Sepsis+"
"R192",9.56795607541545,6.24792751344359,7.90086680798075,10.5536292939163,10.7714894695006,7.22881869049587,2.58496250072116,1.58496250072113,-145.248236004766,2.80735492205758,11.8610869059954,9.25029841790632,8.06069593168755,7.50779464019868,9.17492568250066,11.0940776856719,10.4460494067166,8.69696752623429,6.42626475470209,-145.248236004766,0,-145.248236004766,-145.248236004766,3.32192809488737,11.9654235658101,11.2986354067342,7.18982455888002,11.9392118826664,8.04984854945056,-145.248236004766,8.30833903013939,10.0279059965699,4.75488750216348,8.28540221886223,3.58496250072116,8.26678654069488,11.1743015444676,10.7431513941125,7.24792751344359,-145.248236004766,6.39231742277875,-145.248236004766,9.65999589242998,7.14974711950467,-145.248236004766,2.58496250072116,10.1861142395416,10.9181178510318,6.02236781302844,-145.248236004766,10.6952282914957,7.91886323727459,3.58496250072116,"Sepsis+"
"R193",6.56985560833093,5.32192809488734,5.75488750216346,9.50183718490229,5.55458885167764,2,2.80735492205758,1,-145.237690971727,4.52356195605702,9.5352753766208,7.83920378809694,3.16992500144229,6.71424551766611,8.51569983828404,9.48179943166576,8.75822321472671,7.45121111183232,5.80735492205761,-145.237690971727,-145.237690971727,-145.237690971727,-145.237690971727,0,10.2609195336629,9.62935662007959,4.24792751344359,8.99717948093763,6.32192809488734,0,6.83289001416472,7.41785251488591,2,8.15987133677839,1.58496250072113,8.15987133677839,8.75488750216346,9.57175264350354,7.85174904141604,-145.237690971727,4.75488750216348,-145.237690971727,7.66533591718516,7.64385618977471,-145.237690971727,1.58496250072113,9.82972273508605,7.9068905956085,1.58496250072113,-145.237690971727,10.047123912114,-145.237690971727,3.16992500144229,"Sepsis+"
"R194",8.20945336562895,5.85798099512758,5.95419631038686,9.87958324961278,6.71424551766611,7.96578428466208,4.16992500144229,0,1,3.4594316186373,10.6183855022586,8.03342300153744,8.46760555008299,7.49185309632966,9.35974956032234,10.6768386064741,9.55650605467193,7.81378119121703,8.17990909001495,-145.245112506026,-145.245112506026,-145.245112506026,-145.245112506026,1.58496250072113,11.2550285698187,10.6829945836817,7.15987133677839,9.2969162068793,7.43462822763672,0,8.10852445677816,9.00281501560704,4.80735492205758,8.89178370321829,3,10.1586096882145,9.08746284125033,10.0848083878044,8.79441586635011,0,5.95419631038686,-145.245112506026,8.09803208296051,7.16992500144232,-145.245112506026,0,10.6220518194564,8.38801728534514,3.99999999999997,-145.245112506026,10.6969675262343,4.16992500144229,3,"Sepsis+"
"R195",9.21431912080075,7.20945336562895,8.47978026402907,10.1331422124006,9.58683978796182,7.24792751344359,4.95419631038686,1,3.16992500144229,5.64385618977471,11.9019981856685,9.38154295118457,7.31288295528435,7.39231742277875,9.69348695749932,11.0667619323869,10.0768155970508,8.67948009950544,7.0552824355012,1.58496250072113,0,-145.254045014727,0,-145.254045014727,11.4988492065317,11.2790301364496,6.22881869049587,11.9344280406268,10.1560830762887,2.32192809488737,8.74483383749953,8.73809225962049,3,10.1598713367784,4.24792751344359,6.4594316186373,11.0244471240406,10.3060616894283,8.69348695749932,0,6.93073733756287,-145.254045014727,10.0821490413539,8.89178370321829,-145.254045014727,5.04439411935846,10.0993478104032,10.2538474849874,5.72792045456319,-145.254045014727,11.0042204663182,7.16992500144232,3.9068905956085,"Sepsis+"
"R197",9.91288933622997,6.58496250072116,8,10.1935253605012,9.76983784362943,6.52356195605699,5.20945336562895,1,-145.246958881877,2,11.8653466448168,9.62021982550749,5.28540221886226,7.40087943628217,10.2597432636908,10.1573469353629,11.0056245491939,9.01402047031493,8.83289001416472,-145.246958881877,-145.246958881877,-145.246958881877,-145.246958881877,3.16992500144229,11.7198166030181,11.2550285698187,5.88264304936183,11.7685978821944,8.55074678538324,1.58496250072113,8.46352437327118,10.2620948453702,4.08746284125033,10.0687782779854,3.32192809488737,6.08746284125033,11.0613711926598,11.8407779235951,9.03066713624693,-145.246958881877,7.17990909001495,-145.246958881877,10.1560830762887,9.34872815423105,-145.246958881877,4.32192809488737,9.72962074355303,10.6573184495813,4.52356195605702,-145.246958881877,11.497352893477,8.14974711950467,5.42626475470209,"Sepsis+"
"R199",9.17492568250066,4.95419631038686,7.45121111183232,8.67595703294174,8.92481250360578,4.75488750216348,4.70043971814107,1.58496250072113,3.16992500144229,1.58496250072113,10.2702953264721,8.04439411935846,5.28540221886226,6.18982455887999,8.72451385311993,8.44294349584874,10.0154150523867,8.39231742277875,7.62205181945637,-145.239176569889,1,-145.239176569889,1,1.58496250072113,9.76155123244448,9.55266909751427,6.6582114827518,11.2360141919001,7.38370429247405,1.58496250072113,7.88874324889824,9.58871463558225,3.58496250072116,8.42206476617281,-145.239176569889,8.47167521439204,10.2094533656289,11.5255208090951,7.64385618977471,-145.239176569889,6.22881869049587,-145.239176569889,8.89784545600551,8.98299357469432,-145.239176569889,3.58496250072116,8.76818432477691,8.61102479730735,6.52356195605699,-145.239176569889,10.7714894695006,4.95419631038686,5.42626475470209,"Sepsis+"
"R2",9.37937836707124,5.08746284125033,7.53915881110802,10.6688849842662,8.88569637333939,1,3.9068905956085,-145.243819418154,-145.243819418154,1,11.7330153216859,9.13442632022094,4.9068905956085,8.09275714091984,9.81698362325537,11.4933551214949,10.0525680508042,8.64385618977471,8.02790599656987,-145.243819418154,-145.243819418154,-145.243819418154,-145.243819418154,2,11.8807314351417,11.0566377151132,6.80735492205761,10.5362472156881,9.69348695749932,-145.243819418154,7.91886323727459,10.6238814900134,3.4594316186373,7.49984588708321,2.80735492205758,7.27612440527423,9.85174904141607,10.9181178510318,8.84235034341378,-145.243819418154,4.85798099512758,-145.243819418154,8.9915218460757,9.33539035469391,-145.243819418154,1,10.5971214287896,9.41574176829008,0,-145.243819418154,9.88569637333939,0,3.16992500144229,"Sepsis+"
"R20",8.35755200461807,5.95419631038686,6.04439411935843,10.0265234425198,5.75488750216346,3,4.4594316186373,0,-145.246619348832,5.20945336562895,10.1279943209764,8.39231742277875,3.99999999999997,6.89481776330794,10.3309168781146,10.609178738142,8.99435343685886,7.77478705960118,8.04984854945056,-145.246619348832,1,-145.246619348832,-145.246619348832,1,10.652844973002,10.9166259222112,6.35755200461807,9.07414146275249,7.46760555008299,2.80735492205758,7.88874324889824,9.14465824283189,3.58496250072116,8.07146236255662,2.80735492205758,8.81378119121703,8.55074678538324,10.4655664048094,9.63662462054364,-145.246619348832,6.44294349584871,-145.246619348832,8.23840473932506,7.876516946565,-145.246619348832,3.80735492205758,11.3003525603282,7.54689445988762,3.32192809488737,-145.246619348832,11.4537850554962,2,3.9068905956085,"SIRS-"
"R200",8.82336724004622,5.83289001416475,7.18982455888002,10.4665863377192,7.25738784269265,7.1395513523988,4.24792751344359,1.58496250072113,-145.241015372637,4.58496250072116,10.4115109880121,8.67595703294174,5.72792045456319,6.4594316186373,10.1823943534045,10.3815429511846,9.82813648419409,8.27612440527423,7.23840473932506,-145.241015372637,-145.241015372637,-145.241015372637,-145.241015372637,-145.241015372637,11.6425030287805,10.4998458870832,6.37503943134692,9.75655632252406,7.95419631038686,1.58496250072113,8.00562454919387,9.42206476617281,4.4594316186373,9.24555270625567,2.80735492205758,12.2943335596718,9.10590850857113,11.713386514937,8.87344411251536,-145.241015372637,7.26678654069491,-145.241015372637,8.73809225962049,9.21674585819531,-145.241015372637,2.32192809488737,10.7372473430277,8.71424551766611,3.80735492205758,-145.241015372637,11.3542493819452,3.99999999999997,4.4594316186373,"Sepsis+"
"R201",8.51963625284321,6.18982455887999,6.6147098441152,10.3826240265749,6.82017896241518,6.88264304936183,4.16992500144229,1.58496250072113,-145.240696303903,4.39231742277877,10.6803595235137,7.68650052718323,6.67242534197149,8.10328780841201,9.49185309632966,11.3777527950222,9.65105169117894,8.15481810905209,7.7004397181411,1,-145.240696303903,-145.240696303903,0,1,11.0980320829605,10.5689061545021,6.35755200461807,9.54496443278921,9.34872815423105,2.32192809488737,7.4594316186373,8.77148946950061,3.9068905956085,9.66888498426624,4.32192809488737,7.04439411935843,9.32192809488737,9.31061278165953,9.37503943134692,-145.240696303903,6.50779464019868,-145.240696303903,7.9068905956085,7.88264304936183,-145.240696303903,2.58496250072116,10.8978454560055,8.38801728534514,3.80735492205758,-145.240696303903,10.4706588740605,4.75488750216348,4.16992500144229,"Sepsis+"
"R204",8.11894107272349,6.02236781302844,6.37503943134692,10.4220647661728,5.97727992349991,5.64385618977471,2.58496250072116,3.32192809488737,-145.23887060949,4.24792751344359,10.6110247973074,8.00562454919387,7.56224242422107,7.28540221886223,10.1636496760158,10.5449644327892,9.25974326369078,8.85174904141607,8.67948009950544,-145.23887060949,-145.23887060949,-145.23887060949,1,2.58496250072116,11.0993478104032,10.8336807486547,5.85798099512758,9.24317398347296,8.09275714091984,2.80735492205758,8.56985560833095,8.4594316186373,2.58496250072116,9.56414948998571,4.75488750216348,10.2407913321619,8.98299357469432,10.876516946565,9.80735492205758,-145.23887060949,6.37503943134692,-145.23887060949,7.9068905956085,8.55842071326865,-145.23887060949,2.58496250072116,11.0279059965699,8.06608919045777,3.32192809488737,-145.23887060949,11.6229669447905,3,4.08746284125033,"Sepsis+"
"R205",9.19721669311005,6.87036471958339,7.45121111183232,11.0566377151132,6.50779464019868,8.74483383749953,3.32192809488737,4.08746284125033,-145.244662133138,3,11.1176431013891,8.17990909001495,8.64385618977471,7.91288933622997,10.5877775163282,11.1959872980285,10.1736771363034,9.94251450533923,6.4093909361377,-145.244662133138,-145.244662133138,-145.244662133138,-145.244662133138,1.58496250072113,11.6657800283295,11.4873376152072,7.9307373375629,10.0443941193585,8.57364718749332,-145.244662133138,9.44914864537543,9.35535109642481,5.49185309632966,9.54109661534952,3.32192809488737,12.5999128421871,9.70390357344465,11.6261653199045,8.48784003382306,-145.244662133138,7.79441586635011,-145.244662133138,9.11634396123748,9.37503943134692,-145.244662133138,1,11.2413873639989,8.77478705960115,6.74146698640115,-145.244662133138,12.3755825124905,4.70043971814107,5.75488750216346,"Sepsis+"
"R207",8.54689445988762,4.95419631038686,5.55458885167764,10.3387363825739,9.30149619498255,6.80735492205761,3.32192809488737,-145.237713245496,-145.237713245496,3.58496250072116,10.7673568541257,8.85174904141607,5.08746284125033,8.9915218460757,9.25266543245024,10.3608470841797,9.90538700501813,7.876516946565,5.49185309632966,-145.237713245496,-145.237713245496,-145.237713245496,-145.237713245496,-145.237713245496,11.6284455401372,10.5478585060584,6.1497471195047,9.47167521439204,6.56985560833093,0,7.53915881110802,10.1045987535643,2,8.71080643369936,-145.237713245496,7.01122725542325,9.4978518369511,10.0953970227926,7.85798099512758,-145.237713245496,5.28540221886226,-145.237713245496,8.22400167419809,7.54689445988762,-145.237713245496,3.58496250072116,10.0606959316875,8.78790255939143,3.4594316186373,-145.237713245496,9.677719641641,7.0552824355012,3.16992500144229,"Sepsis+"
